postal_code,dist_to_cbd_m
542157,13040.8
542296,13612.5
543121,12768.5
544121,12726.9
541308,12279.4
541192,13458.8
544261,13018.6
542224,12590.1
542227,12622.9
542269,12040.1
542226,12606.8
542325,12777.9
544260,13120.4
541212,12507.2
542306,12347.4
542122,12907.8
550107,9674.4
550219,8490.2
550303,7826.9
550201,7774.5
550120,9411.9
550545,10243.0
550101,9800.3
550533,10286.9
550522,10035.5
550532,10295.7
550315,7742.1
550420,7626.6
550117,9482.8
550511,9954.9
550526,9945.3
550321,7603.2
551234,7976.6
520412,13426.5
521223,13782.8
520446,13746.1
520434,13887.4
520293,13636.0
520411,13405.5
520405,13197.8
521243,13154.2
523868,12055.9
521150,12599.6
522523,12791.6
520856,12167.0
520126,13374.7
521488,14459.4
520135,13701.3
520836,11853.6
520288,13497.9
520837,11809.7
520710,12639.4
520390,14252.4
520409,13302.9
520122,13122.6
520437,13933.0
520158,13753.1
520161,13862.1
524450,13864.7
525498,14674.8
520223,13441.1
520709,12579.1
520725,12322.8
520116,12900.0
521112,12705.6
520251,13162.2
520108,12846.8
521248,13006.5
520256,12911.6
520102,12782.5
520728,12217.5
520253,12936.5
523523,12826.5
523168,13538.5
526496,13962.1
520453,13945.6
520486,14433.1
521490,14505.9
522493,14059.4
520136,13629.7
520114,12828.1
520143,12441.7
520719,12508.5
521106,12788.5
520150,13603.7
520429,13720.8
520333,14388.3
520894,11431.3
520943,12359.3
525856,12321.6
520472,14099.1
310058,5778.0
310054,5845.7
310091,5949.7
310092,5927.4
310053,5894.6
310116,6216.2
350117,5864.1
310178,5432.1
350106,5795.9
310227,6127.4
310175,5427.7
310179,5464.6
310043,5685.1
310081,5630.5
730018,19381.6
730033,19678.9
730335,17889.9
730553,17439.4
730173,18368.2
730613,17658.6
730666,18062.4
730723,18721.2
730724,18662.7
730897,17981.1
730794,18283.2
730514,17960.0
730882,18901.2
730795,18291.5
731628,17544.1
730413,18095.8
730631,17592.7
732682,18047.0
730610,17776.8
730607,17895.5
730349,18171.3
730415,18041.9
730342,18081.3
730858,18373.4
730672,18078.4
730829,18435.6
730797,18401.0
730356,18049.8
730636,17694.9
730803,18657.4
730339,17962.7
730847,18645.2
760722,15804.3
760777,15322.3
760119,16866.3
760365,16020.2
760242,16456.7
760204,16272.9
762342,16132.2
760403,15753.2
760343,16030.8
760257,16650.5
760125,16701.2
760245,16617.3
760133,16530.5
760851,14589.6
760255,16608.4
760749,16024.2
762432,14888.0
764334,16366.6
760802,14980.7
760330,16203.7
760212,16355.9
760411,15605.9
760350,15629.2
760805,14871.0
760935,15650.8
760931,15794.2
760795,15090.9
760793,15194.7
760614,15056.8
560508,9876.7
560611,10488.9
560106,9790.2
560435,9205.9
560449,9251.7
560635,10691.6
560462,9148.1
560202,9314.6
560456,9176.6
560329,9091.8
560129,9508.2
560450,9298.0
560105,9829.6
560563,9469.3
560231,9422.1
560634,10772.4
560305,9040.8
560402,8523.3
560431,9259.3
560317,8971.4
460038,10534.6
460502,10286.2
460509,10406.2
460533,9761.7
460135,10666.5
470107,8165.2
470614,9007.1
461024,10117.2
460007,10267.5
460527,10157.2
460105,10931.5
460093,11353.3
470146,8734.3
460070,10910.7
470706,9456.4
460403,10459.7
460064,10786.3
470148,8777.5
410650,8165.6
472613,9157.7
410647,8004.5
460111,10705.6
470613,9007.0
460552,9989.2
460062,9000.8
410666,8343.1
410109,7962.3
410638,7859.8
463010,10329.2
570311,7468.0
570243,8504.1
570288,8037.9
570503,7145.2
570405,8858.7
570164,7102.9
570128,6810.9
570256,8552.0
570242,8527.3
570212,7963.3
650308,14107.3
650146,13942.7
650304,14054.1
650312,14242.4
650232,12902.8
650166,13929.5
650248,12807.0
650311,14185.6
650301,13949.5
650345,14146.8
650172,14059.4
650188,13584.4
650621,13572.4
650334,14534.0
650303,14005.1
652289,12098.3
650403,14837.6
650526,13747.9
160024,2584.6
090033,3416.3
090042,3524.4
150086,3644.8
090032,3533.4
160144,2508.7
100044,4759.3
150122,5250.2
081008,1673.2
164024,2237.1
102106,4536.7
100072,4737.4
100113,4914.0
080006,1641.8
090014,3525.6
081002,1548.6
080109,2002.4
165004,2169.8
151073,3865.1
080019,1805.9
670111,13875.7
670121,13712.2
670438,14122.0
670616,14974.4
670202,12909.2
670611,14819.4
670132,13382.0
670252,13615.0
670477,14493.3
670480,14577.7
670141,13707.5
670415,14263.2
670420,14341.8
670276,13203.3
670203,12902.6
670182,14384.1
670408,14157.5
670656,14939.8
670531,14792.4
670254,13598.5
590007,10313.9
200030,2399.8
050532,596.3
160053,1152.5
200026,2500.6
180233,1389.4
052335,901.4
680105,15027.1
683685,17425.7
680102,14883.1
680439,16551.7
680465,16410.5
680430,16472.0
680150,14794.1
680658,17155.0
680223,16011.1
680639,16930.4
682688,17310.4
680013,14899.5
680701,16644.5
680670,17454.2
680297,15908.9
680516,16796.6
680551,17099.3
680511,16896.8
680514,16794.4
680678,17620.7
680205,15636.9
680784,16816.2
680625,17220.2
680641,16915.1
680530,17075.8
680602,17225.1
680275,16034.8
680457,16528.6
680420,16271.6
680556,17168.4
680436,16580.3
120354,9532.2
120377,9971.7
120434,10523.3
120609,9792.9
120359,9618.1
120601,9838.9
120317,10349.1
120427,10204.8
120324,10077.4
120457,9832.8
120414,9362.8
120201,10594.9
370071,6051.4
370052,5806.0
370067,6122.8
370065,6199.9
370039,6094.8
380124,5432.6
380111,5400.5
390054,4668.9
400341,7310.2
370042,6120.6
380040,4583.0
405002,6354.2
380041,4484.7
381120,5585.7
430023,5869.6
381124,5586.9
370029,6420.5
391005,4303.0
530002,9864.2
530645,10214.6
532986,11276.3
530671,10438.8
530243,9251.7
530438,11342.5
530320,10443.6
530534,11123.3
536978,11013.9
530565,11387.1
530936,10467.5
530411,11048.9
530448,11541.3
530451,11551.2
530920,10839.7
530643,10162.0
530913,10968.8
530964,10680.1
530312,10146.6
530577,11064.0
530141,8408.8
530961,10746.1
530545,11287.5
530562,11448.4
530431,11097.8
530449,11510.6
530145,8214.8
530221,8760.0
600039,12743.7
600257,14145.4
600214,13880.4
600409,12166.0
600112,14207.7
600320,15170.0
600406,11980.8
600263,13893.9
600109,14159.2
600238,13806.6
600106,13929.4
601288,13439.5
600327,15374.7
640439,16069.7
640517,16150.9
641197,16678.1
640446,16465.7
640908,19375.2
640724,18315.5
640917,19214.3
640732,18210.7
642655,18023.9
640718,18318.8
640824,18785.3
640979,18502.0
642659,17614.8
610330,15329.6
640601,17895.3
640475,15711.9
640257,17312.9
640265,17476.2
640602,17868.1
642668,17660.0
640691,17344.2
642662,17467.3
612175,15440.1
640728,18405.1
643271,17890.8
640911,19373.5
640818,18633.3
640810,18658.0
640200,16525.0
641672,17976.3
640837,18775.4
640415,15967.0
640633,18130.3
642649,18048.7
640642,18371.9
644663,17637.1
642679,17451.8
642664,17483.1
640529,16618.5
644656,17780.3
642656,17836.4
640701,18516.5
640753,18264.8
640710,18569.4
610163,15189.8
640471,16021.6
641685,17628.8
200805,2836.2
330066,4504.5
320122,3845.8
431014,4049.9
320042,4757.5
320011,4470.0
321004,4293.1
320113,4616.6
381113,3926.3
321107,4007.5
322106,4179.1
383003,4041.2
380039,4562.0
320101,4804.2
322103,4157.8
440057,7529.3
440020,7394.7
440074,6571.4
440078,6625.7
510213,15299.2
510272,15432.2
510776,13808.3
510442,15103.4
510226,15580.7
510479,15639.1
510229,15680.4
510421,14982.8
510705,14340.9
511526,14078.8
510255,15611.8
510749,13917.2
510273,15367.4
510629,14422.3
510150,15156.6
510721,14294.1
513525,14282.4
511524,14389.2
510130,14765.4
510778,13868.2
510471,15450.5
821162,14227.6
823195,14291.5
821171,13946.8
822195,14302.9
824195,14343.1
822619,14688.1
823303,14519.9
822312,15056.3
824271,14269.0
823107,13892.1
823171,14014.3
820649,14334.3
820293,14415.7
821264,14423.0
140101,6193.5
270018,7692.8
140092,6150.6
140098,6076.1
140112,6400.9
140081,6058.1
140113,6429.9
270040,6907.7
270006,7648.7
130012,7636.6
140148,5333.0
750404,19110.7
751466,19331.8
750331,18422.3
750481,19049.0
751509,18951.0
752501,18831.2
750320,18281.9
751504,18707.6
750337,18328.6
794453,12346.4
541279,12129.9
540130,12933.7
542120,12662.3
541304,12192.5
540105,12124.5
792403,11789.1
543209,12225.5
540107,12175.6
542209,12186.4
791411,12066.8
543211,12353.9
791440,12402.9
540264,11817.3
541329,13068.8
793453,12341.5
541275,11896.0
542275,11939.4
543308,12252.8
540121,12772.4
542260,13021.5
541186,13453.5
542305,12297.2
541191,13405.2
541316,12688.9
543224,12640.4
542323,12774.3
792407,11849.6
793406,11804.0
542200,12239.4
543223,12636.3
542258,13037.2
541213,12463.4
542279,12078.3
544204,12408.9
540147,13192.8
540136,12998.2
543250,13126.8
543320,12611.0
544250,13180.3
550115,9502.8
550313,7757.1
531004,7791.8
550206,8000.0
550109,9631.1
550508,10037.5
550514,9896.5
550323,7653.3
550326,7542.3
550205,7956.8
550325,7595.9
550332,7632.2
550409,7481.2
550121,9381.9
550523,10076.7
550137,9583.1
550527,9897.4
550319,7732.5
521221,13713.0
521299,13542.4
521144,12477.2
521201,13595.7
520240,13206.7
520451,13931.2
520872,11863.3
520811,11778.2
520346,14408.9
522256,13358.9
520338,14161.6
520866,12062.4
520414,13451.4
520119,12975.3
520465,14183.4
520913,12075.4
520854,12142.1
520262,13470.0
520373,14322.3
521859,12410.9
520246,13258.3
521161,12782.8
523519,12655.6
520343,14325.1
520357,14482.8
520364,14502.4
520159,13807.4
520721,12618.2
520456,14047.5
520742,12355.6
523496,13899.7
520228,13293.0
525230,13574.1
520154,13519.5
520381,14255.8
520945,12370.9
523450,13812.8
520311,14062.6
520308,13970.7
520229,13339.2
310095,6020.0
310231,5915.1
310118,6130.8
310004,6049.6
310173,5128.3
310109,6297.7
360018,6665.3
310244,5138.5
310146,5573.6
311080,5621.2
310239,6193.4
360020,6435.8
730314,18252.3
730762,18883.8
730774,19002.8
730427,18063.7
730894,18075.3
730749,18800.7
730622,17572.3
730640,17850.9
730588,17051.0
731894,18116.5
730364,18029.0
730506,17694.5
730703,18357.1
730735,18580.5
733690,18176.4
730825,18400.3
730878,18981.0
730726,18573.1
730836,18473.3
730347,18180.2
730167,18501.3
730792,18266.3
731571,17455.8
730648,17878.8
735788,18500.3
730302,18388.6
730805,18680.4
730830,18394.2
760214,16334.4
760728,15790.2
760712,16066.6
760702,16251.6
760615,15044.2
760840,14630.4
760151,16289.1
760639,15113.2
760638,15078.8
760726,15870.5
763115,16716.1
760395,15968.1
760870,14297.8
760766,15623.3
760416,15415.5
760820,14342.9
760203,16252.5
760737,16113.2
760309,16385.3
760751,15938.3
762336,16270.9
760825,14500.5
763317,16532.0
762115,16698.4
760232,16669.6
761431,14959.5
761317,16618.2
762318,16527.4
761318,16567.5
760834,14564.9
560577,9665.0
560235,9251.5
560117,10019.3
560624,10806.6
560612,10533.5
560632,10609.3
560415,8836.8
560209,9383.4
560336,8744.1
560256,9674.7
563596,9676.7
560501,10119.8
560725,9775.3
460540,9412.6
470625,9050.5
460015,10199.7
460128,10865.5
460518,10100.1
460022,10013.5
470720,9966.1
470762,10880.9
410658,8196.9
470602,8339.8
460090,11230.4
461034,9436.2
410114,8001.9
410111,7961.6
410634,7821.2
470725,10447.4
570197,7120.1
570262,8319.5
570248,8550.1
570269,8062.3
570443,8482.9
570206,7875.1
570252,8615.5
570312,7508.5
570157,6823.3
570201,7836.2
570401,8858.9
650359,14011.2
650144,13949.5
650228,12954.3
650513,13438.0
652288,12256.5
650624,13528.4
650111,13688.4
650299,13342.3
090015,3500.1
150001,4799.7
162004,2259.8
166026,2914.4
163018,2090.3
161036,2258.8
150101,3377.2
100057,4448.2
150068,3938.3
100052,4614.2
080103,2091.9
080017,1739.4
164027,2951.4
670103,13906.6
670109,13860.3
670229,13392.4
673547,14722.6
670459,14448.9
670435,14379.2
670521,14817.5
670482,14536.7
670474,14483.8
670481,14565.5
670617,14908.3
670422,14356.6
670528,14651.2
670107,13984.3
670542,14594.2
200632,2410.7
180232,1384.3
680026,14811.2
680141,15269.0
681296,15996.0
680117,15314.5
680288,16116.7
681676,17460.2
680407,16231.0
680760,16676.0
680403,16338.4
680404,16381.8
683476,16270.7
680353,16144.2
680786,16750.1
680637,16946.8
680507,16832.5
680014,14877.2
680460,16559.5
680562,17044.6
682787,16866.3
680101,14944.1
680282,16036.5
680606,17359.3
680208,15707.9
120707,10187.2
120381,10006.9
120455,9904.7
120604,9613.6
370085,5698.5
370064,6160.8
400344,7077.4
380107,5289.0
370028,6431.1
430006,6010.6
530247,9389.9
530404,11050.3
530321,10513.3
530108,8719.7
530607,10246.5
530635,9969.3
530102,8926.7
530402,11153.6
530927,10699.7
530970,10898.5
530447,11557.4
530838,10460.5
530957,10655.2
530409,11000.0
532698,10783.8
530975,10725.0
530538,11194.3
530853,10506.5
600035,12702.1
600412,12232.0
600221,14175.9
600303,14498.2
600024,13342.1
601215,13972.1
600227,14306.6
600046,12950.6
643990,18337.3
640212,16971.0
640508,16379.1
640936,19131.8
640440,16114.8
640720,18355.3
640721,18335.7
643275,18197.1
640705,18505.6
640454,16601.6
640486,15619.5
640640,18285.0
640474,15801.8
640757,18251.4
641650,18192.0
640607,17885.3
641648,18116.0
640609,17790.9
640689,17320.9
640733,18134.4
640855,18601.4
640865,18795.4
640813,18593.3
640949,18938.5
641662,17513.5
640811,18544.5
643659,17603.8
640533,16614.7
644659,17529.6
643986,18269.6
644662,17364.3
640522,16479.8
641659,17555.7
641830,18748.0
640974,18617.9
640714,18391.7
320007,4414.8
190468,2662.2
210685,3330.6
320095,4202.9
320029,4603.1
321110,4707.2
381114,3908.9
320102,4860.7
330073,4731.2
330006,3774.5
440007,7651.9
440077,6659.5
500001,19050.0
500004,19066.7
512527,14230.4
510770,13757.2
510627,14467.0
510198,15157.5
510484,15663.8
510406,15216.1
510207,15321.3
510269,15373.6
510456,15390.5
510609,14314.4
510507,14534.6
510583,14669.8
510408,15042.9
510586,14704.5
823302,14577.2
823261,14304.3
823173,14000.4
820185,14180.1
823106,13966.6
820651,14325.9
822171,14016.3
140090,6197.4
140167,5449.0
140108,6348.6
750513,19083.8
750328,18152.8
750318,18241.3
541210,12351.4
793405,11842.4
543157,13038.6
543303,12208.9
791405,11812.8
541204,12435.8
540238,12864.9
791439,12227.3
793436,12258.3
793440,12328.0
543227,12610.1
541209,12150.3
542329,13009.2
541265,11875.8
792440,12409.8
544265,11897.8
540112,12289.3
541310,12348.8
540252,13289.2
541301,12419.0
541323,12862.2
540234,12940.2
544258,13090.7
542331,13030.6
542335,13276.8
540143,13144.9
542250,13077.6
543299,13582.2
540139,12961.4
550126,9301.9
550536,10225.6
550327,7555.0
550239,7840.2
550255,8099.8
550335,7530.6
550501,10306.2
550216,8434.6
550333,7607.4
552506,10111.3
550543,10192.0
550125,9369.2
520407,13232.7
520884,11711.1
520462,14183.7
521224,13808.9
520413,13367.9
520281,13224.4
521226,13864.9
522524,12758.6
521520,12710.4
520842,11998.9
520839,11838.2
520423,13388.5
520354,14614.6
520455,13970.8
520883,11745.3
520897,11582.2
520396,14111.7
520420,13432.5
520859,12384.2
520448,13711.8
520868,12040.8
520421,13409.6
520245,13219.4
522519,12748.4
524493,14145.3
520706,12545.8
520869,12004.0
520362,14608.9
520302,13791.2
521162,12883.6
521523,12756.0
524519,12623.4
521125,12936.2
520495,14048.8
520737,12345.3
527230,13670.1
520310,14026.2
520326,14116.3
522495,14156.5
521146,12350.2
520941,12269.8
521148,12454.3
521147,12387.6
310047,5803.2
312085,5737.2
310202,6309.1
310220,6451.6
312010,5875.1
310122,6144.2
360014,6526.6
310253,5207.9
310241,5106.4
350131,5731.1
730218,19905.1
730217,19966.6
730338,17958.3
730150,18780.7
730739,18670.8
730340,18002.8
730556,17529.3
730617,17648.1
730424,17933.5
735689,18264.5
730730,18465.7
730363,18058.4
730881,18884.7
730216,20025.4
730504,17717.2
730634,17624.1
736689,18216.9
733686,18139.2
730537,17343.1
730370,17875.7
731624,17532.2
730534,17470.5
730671,18071.9
730169,18444.4
730639,17777.3
730826,18445.6
731893,18181.9
730583,17300.5
730798,18388.6
730523,17643.1
730804,18608.7
730866,18566.1
730115,18721.1
730848,18604.6
760789,15164.0
760763,15687.6
760621,14944.1
764333,16327.5
760275,17005.0
760276,17026.8
760362,15940.0
760752,15900.1
760850,14662.0
760457,15041.3
760872,14364.2
763342,16102.4
760450,15237.0
760738,16156.0
760617,15012.2
761334,16426.4
761335,16469.7
760647,15329.2
760308,16278.9
760238,16487.9
760785,15266.0
760787,15245.1
760757,15814.6
761432,14922.2
760838,14716.3
760406,15655.7
760611,15100.2
560535,9962.8
560542,9991.0
560556,9704.3
560639,10596.7
560578,9660.7
560425,9357.3
560213,9275.7
560226,9314.9
560467,8965.3
560207,9041.7
560414,8789.1
560437,9147.2
561104,9727.5
560618,10444.8
461057,10961.8
460510,10308.4
460023,10026.4
460213,10165.5
470151,8785.1
470139,8873.7
470102,8077.0
410110,7915.8
461054,11089.6
410637,7798.3
570195,7061.9
570106,6822.3
570188,7234.3
570441,8534.1
570022,8167.9
570161,6993.1
570235,8215.7
570218,8007.8
570261,8308.5
650245,12706.9
650414,14626.6
650313,14267.3
650426,14647.0
650425,14579.8
650361,13995.9
650417,14551.4
650123,13722.1
650116,13726.5
650627,13574.9
650121,13690.7
160148,2426.8
160034,2728.1
150046,4309.1
162118,2835.1
163006,2667.7
150088,3649.2
670275,13294.6
670246,13791.4
670137,13533.6
670123,13653.3
670461,14421.9
670539,14668.2
672635,15357.4
670413,14192.0
670437,14164.9
670423,14422.4
672550,14910.6
670124,13572.4
680025,14878.1
683296,15840.9
680438,16592.6
680440,16595.2
680543,16973.6
680346,16130.1
684484,16179.0
680116,15241.3
680552,17167.9
680513,16802.5
680665,17198.5
680550,17100.5
680432,16457.8
680431,16426.0
680229,15795.9
680354,16165.3
680433,16505.8
680561,17113.1
680756,16758.4
680754,16671.4
680448,16531.6
120704,10388.3
120328,9925.7
120428,10278.8
120346,9734.1
120302,10462.7
120114,9983.4
390001,4409.3
380125,5462.5
530106,8843.6
530530,10920.7
530123,8551.2
530694,10913.6
530340,10807.6
530015,9751.6
531980,11002.8
530804,10706.5
530910,11007.7
530939,10383.3
530976,10746.1
530433,11182.2
530541,11199.1
530680,10387.2
530424,10943.7
530464,10935.7
530161,8092.2
530627,9979.6
530657,10448.6
530571,11160.5
530950,10537.4
530930,10598.2
530361,10628.9
530230,9200.4
530375,9682.1
530972,10828.9
530712,9852.9
530974,10767.7
530539,11162.5
530563,11347.6
600253,14301.5
600307,14671.8
600311,14946.6
600217,14021.2
642990,18305.9
640207,16799.0
640214,17050.9
640434,16170.1
640527,16573.8
611138,14962.6
640852,18963.9
640729,18407.1
640858,18654.1
640432,16065.2
640545,16898.1
640267,17460.3
640643,18349.4
640538,16770.0
640447,16397.3
640552,16681.1
642678,17725.1
643658,17759.1
641670,17791.4
610179,15518.6
610351,15837.6
643660,17400.3
642680,17572.3
642684,17638.8
641656,17824.4
640860,18628.1
381005,4028.1
320009,4527.3
210049,3125.7
330022,3911.8
320114,4584.1
300069,3810.7
330004,3606.1
330054,4727.6
210037,3585.8
210682,3327.6
320108,4856.4
320105,4866.4
440027,7247.7
510559,14384.5
510775,13760.7
510703,14273.3
510407,15132.5
510764,13747.4
510758,13687.9
512528,14375.4
511525,14209.9
514526,14173.2
512526,14095.6
510458,15426.8
510553,14587.4
510244,15746.3
510136,14810.9
824642,14535.4
824268,14146.9
822105,13883.2
821166,14114.6
820183,14209.7
824102,13965.7
824175,14089.5
822128,13824.3
823101,13995.6
821267,14246.7
820192,14305.4
820117,13769.2
140111,6360.7
140157,5387.8
140162,5462.9
270046,7056.6
142055,5416.0
130014,7678.1
141082,4872.4
752350,18621.8
750409,19011.7
751351,18667.3
750423,19074.0
754468,18850.3
752588,18582.8
750303,18001.3
750310,18262.4
543210,12268.3
541305,12215.1
540104,12168.9
543204,12381.6
791403,11809.1
792405,11827.8
792436,12312.6
542207,12280.1
541295,13653.4
542299,13620.8
540245,13133.0
543119,12521.7
550141,9641.4
550112,9633.2
550330,7529.2
550530,10100.1
550426,7518.9
550535,10201.9
550417,7702.3
520818,11824.1
520824,11533.6
522201,13638.8
523520,12667.1
520345,14417.1
520416,13508.2
520301,13883.3
525491,14431.2
520935,12062.3
521489,14548.5
520353,14647.7
520264,13439.8
520717,12431.4
521158,12861.2
520921,12189.5
520124,13248.8
521891,11357.8
524523,12794.0
520896,11459.8
520492,14312.0
523491,14375.0
520461,14106.3
520260,13452.5
520307,13922.5
520715,12657.9
520501,13029.5
520428,13653.6
527497,14603.5
521151,12672.9
310110,6332.7
310124,6035.1
310213,6257.5
310248,5226.1
312082,5659.7
310084,5625.1
310014,5821.4
310121,6067.1
730159,18575.7
732180,18923.4
730029,19566.7
730032,19616.0
730124,18850.1
730767,18864.7
730802,18747.8
734683,18090.5
731683,18042.0
730602,18056.0
734689,18293.1
731689,18339.4
730318,18259.2
730355,18002.4
730722,18696.3
730616,17674.5
730712,18406.3
730856,18419.7
730614,17679.3
730872,18919.8
730770,18860.6
730175,18411.2
730863,18347.5
730817,18656.6
730530,17486.5
730308,18094.2
730816,18705.6
760718,15924.5
760782,15355.8
760116,16851.3
760241,16383.7
760219,16542.0
760806,14847.4
760250,16738.8
760249,16701.6
760254,16642.6
760412,15602.3
761504,14776.5
760756,15837.9
760609,15186.4
760880,14406.7
762335,16423.3
763333,16300.9
760832,14514.1
763426,15296.7
760227,16729.4
760859,14815.2
760355,15602.4
761663,15053.4
761640,15141.4
761636,14989.8
560314,9038.2
560116,9962.8
560406,8574.9
560533,9917.0
560623,10915.7
560720,9668.4
560549,9827.5
560644,10529.8
560334,8759.8
560111,9675.4
560710,9576.3
560306,9003.1
562309,8923.2
460123,10772.8
460058,8892.7
460507,10513.4
460408,10296.3
470126,8509.7
470119,8268.7
460411,10177.3
410672,8279.1
464219,10209.5
460097,11225.4
470604,8572.2
470621,9153.6
460096,11277.5
470716,10095.9
570025,7932.6
570143,6765.6
570268,8139.1
570226,8185.8
570230,8139.6
570228,8145.7
570445,8488.2
570450,8492.6
650274,12543.1
650246,12677.4
650333,14505.4
650364,14135.9
650310,14107.6
650369,13955.7
650260,12628.4
650233,12827.0
162002,2187.8
150037,4719.1
160145,2453.2
090043,3495.3
100047,4791.6
161078,2759.5
080007,1576.1
090027,3500.7
100068,4699.7
090109,3123.2
160120,2604.4
164010,2481.6
102112,4863.5
160001,2667.0
672548,14818.2
670460,14392.4
670416,14289.3
670406,14237.1
670238,13829.2
670245,13799.9
670249,13705.3
670205,13073.6
670108,13913.6
672549,14899.0
671634,15301.0
671635,15406.4
670512,14662.8
670527,14784.0
671549,14860.3
670471,14419.6
670248,13689.8
670532,14707.6
590016,10660.0
180264,1608.0
680549,17085.9
680118,15396.4
680462,16519.4
680661,17071.3
680006,15269.4
682297,15827.0
680616,17408.2
680679,17662.9
680620,17227.1
680416,16345.6
680206,15635.3
680130,15537.9
680669,17395.5
680248,15707.6
680501,16727.1
680136,15310.5
680761,16644.0
680758,16779.8
120352,9503.2
120374,10134.9
120113,10022.1
120724,10016.4
370068,6102.7
370022,6477.3
370091,5776.2
400328,7621.5
400336,7263.7
400345,7013.6
400305,7533.7
400348,7154.3
530308,10372.6
530254,9497.4
530415,11222.8
530322,10453.2
530608,10274.1
530521,10762.6
530553,11330.0
530570,11120.4
530552,11296.6
530922,10770.2
530696,10882.1
530142,8334.8
530444,11519.9
530463,10872.5
530158,8094.1
532476,11844.7
533979,10981.1
530956,10635.8
530531,10973.5
530418,11258.1
530467,11040.9
530916,10649.2
530654,10327.0
530560,11410.2
530357,11151.1
530427,10980.5
530533,11071.3
530235,9046.2
530358,10546.9
600041,12947.4
600305,14538.8
600105,13864.2
600401,11922.8
600213,13802.6
600333,15297.0
600337,15133.1
640403,16359.6
640909,19394.2
640743,18300.3
640764,18479.0
640845,18962.6
640723,18287.5
640413,15966.0
640744,18290.2
640535,16583.2
322101,4011.6
642651,17987.2
641668,17703.1
643680,17542.5
610327,15427.9
643685,17591.5
640828,18842.2
610159,15181.0
610336,15442.4
190006,2601.3
320056,4867.1
440076,6600.0
440013,7468.9
511528,14336.2
500005,18989.1
510451,15288.4
510482,15585.2
510574,14485.1
512525,14243.5
513526,14133.4
510148,15014.6
510745,13996.1
510612,14190.7
510564,14369.7
512524,14357.4
510270,15437.4
510160,15167.5
510240,15825.3
510466,15418.9
510648,14255.4
510249,15657.3
510606,14402.9
510781,13853.0
823601,14516.5
822259,14083.8
822106,13954.0
823301,14571.8
824126,13794.7
821104,13792.3
821102,14019.7
824106,13970.3
822202,13980.4
823110,13894.1
820648,14392.1
820643,14403.1
140089,6231.8
141081,4815.8
130026,8117.3
751589,18495.8
750475,18801.3
750302,18025.2
750420,18938.3
752503,18644.0
753354,18736.9
750469,18638.0
754501,18709.1
750305,18098.8
543334,13203.8
542124,12841.4
542311,12362.0
541320,12507.7
542330,13132.2
541331,13082.9
541335,13281.5
542336,13200.2
543335,13258.5
543266,12005.3
543265,11889.6
540196,13303.6
540151,13364.0
540142,13125.0
541314,12513.4
543205,12300.9
540115,12379.8
540254,13279.9
540111,12318.8
544336,13180.2
543122,12929.8
550227,8231.7
550229,8180.5
550309,7805.8
550211,8311.5
550310,7809.2
550234,8033.0
550116,9556.7
550413,7564.4
550418,7684.3
550322,7672.7
520403,13177.0
520847,11974.0
520830,11785.3
523890,11511.4
520801,11879.1
520432,13773.2
520137,13606.6
520809,11670.7
520898,11592.6
521890,11491.6
521524,12734.2
521519,12770.5
524167,13624.0
521485,14360.5
525496,13986.1
520160,13787.1
522492,14358.6
521127,12933.3
526491,14421.0
520509,13076.6
520304,13886.5
520816,11871.0
521165,12751.6
521142,12598.7
520334,14343.7
524495,14293.2
520938,12261.7
520937,12211.8
520860,12423.4
521245,13041.0
310094,6031.1
310027,5319.8
310128,5966.8
310169,5310.6
350103,5853.7
310171,5215.6
350108,5871.6
310230,6010.0
310229,6058.8
310215,6351.7
310060,5733.4
310257,5360.4
730016,19269.4
730007,19263.3
730034,19721.7
730132,18860.4
730312,18227.6
730845,18673.6
730354,17932.8
731896,18085.9
730725,18617.1
730367,17992.2
730838,18645.6
730868,18610.4
730656,17834.6
730517,17800.9
730341,18038.4
730301,18435.7
760645,15258.5
760732,16152.0
760397,15860.4
760202,16242.4
760146,16335.1
760746,16092.6
761429,15232.2
760246,16677.7
760327,16127.4
760329,16151.3
760263,16823.1
760311,16281.9
760821,14384.5
762317,16577.9
760297,16825.4
760874,14565.4
763505,14924.9
760344,16000.7
760791,15169.7
560572,9496.9
560221,9149.5
560344,9233.5
562315,8837.0
560551,9922.3
560520,9831.0
460114,10690.1
460203,9792.0
470742,9847.7
471747,9687.2
471748,9646.7
470110,8281.0
460008,10337.2
410656,8287.1
473748,9674.6
460032,10507.4
410669,8331.7
460098,11281.3
472747,9719.0
461010,10338.7
410108,7902.2
570121,6938.2
570306,7394.6
570236,8242.2
570267,8132.6
570234,8189.2
570204,7787.4
570165,7165.1
650409,14701.5
650319,14434.6
650514,13439.7
650226,13034.0
090031,3648.9
150161,3943.2
080106,2271.2
150081,3563.0
670115,13804.3
671550,14883.2
670454,14182.8
670112,13879.5
670128,13596.5
670235,13683.6
672636,15386.6
670210,12968.2
670535,14767.0
670168,14125.9
200636,2453.2
680112,15106.7
680445,16680.2
680142,15350.7
680446,16604.0
680121,15314.4
682484,16321.7
680545,16997.6
680132,15466.1
680163,14977.0
120433,10482.5
120435,10427.3
120118,9906.8
120340,9804.0
370035,6267.3
400302,7488.2
380127,5476.7
430007,6019.0
530501,10461.3
530698,10772.7
530412,11113.3
530452,11567.3
530130,8356.7
