postal_code,num_unique_hawker_500m,num_unique_hawker_1km,walking_dist_hawker_m
730137,0,2,768.0
730141,0,2,921.0
730134,1,2,944.0
730354,0,1,1046.0
730371,0,1,1180.0
731572,0,0,1704.0
730355,0,1,952.0
732571,0,0,1802.0
730351,1,1,993.0
730353,0,1,986.0
730368,0,1,1213.0
730615,0,1,999.0
730364,0,1,1085.0
730677,1,1,233.0
730718,1,1,414.0
730679,1,1,349.0
730878,0,0,1431.0
730876,0,0,1603.0
730732,1,1,802.0
730747,0,1,1012.0
730764,0,1,1056.0
730738,0,1,921.0
730731,1,1,802.0
730777,0,1,1222.0
730502,0,0,1751.0
730504,0,0,1733.0
730529,0,0,1427.0
730506,0,0,1690.0
730519,0,0,1348.0
730527,0,0,1559.0
730503,0,0,1794.0
730501,0,0,1799.0
730533,0,0,1617.0
730534,0,0,1658.0
730526,0,0,1394.0
730542,0,0,1884.0
730578,0,0,1557.0
730540,0,0,1825.0
730539,0,0,1746.0
730582,0,0,1626.0
730587,0,0,1832.0
730576,0,0,1595.0
730585,0,0,1729.0
730580,0,0,1626.0
730544,0,0,1781.0
730589,0,0,1936.0
730586,0,0,1762.0
730701,0,1,745.0
730549,0,0,1305.0
731892,0,0,1354.0
733894,0,0,1456.0
731898,0,1,942.0
731624,0,1,826.0
730778,0,1,1184.0
732683,1,1,458.0
730708,1,1,487.0
730673,1,1,125.0
730672,1,1,108.0
730671,1,1,221.0
733686,0,1,994.0
733685,0,1,859.0
733682,1,1,661.0
734682,1,1,717.0
733687,0,1,945.0
732687,0,1,1045.0
731687,0,1,1046.0
734688,0,1,1109.0
731690,0,1,1204.0
730609,0,1,764.0
730633,1,1,656.0
730661,0,1,635.0
730634,1,1,615.0
731628,0,1,694.0
730660,1,1,571.0
730174,1,1,350.0
730178,1,2,487.0
730162,0,1,890.0
730175,1,1,379.0
730179,1,2,451.0
730173,1,1,316.0
730301,0,1,867.0
730322,1,1,320.0
730417,0,1,1092.0
730412,0,1,1297.0
730414,0,1,1246.0
730403,0,1,1142.0
730411,0,1,1224.0
730826,0,0,1355.0
730823,0,0,1502.0
730882,0,0,1516.0
730879,0,0,1412.0
730851,0,1,1090.0
730863,0,1,806.0
730862,0,1,756.0
730836,0,0,1194.0
730136,0,2,737.0
730126,0,2,926.0
730119,0,2,832.0
730124,0,2,765.0
730331,1,1,602.0
730341,1,1,423.0
730307,0,1,797.0
730358,1,1,735.0
730361,0,1,885.0
730821,0,0,1403.0
730360,0,1,824.0
730357,0,1,895.0
730356,0,1,917.0
730362,0,1,949.0
730788,1,1,605.0
730789,1,1,613.0
732788,1,1,647.0
733788,1,1,692.0
734788,0,1,704.0
735788,0,1,774.0
730536,0,0,1619.0
730581,0,0,1689.0
730893,0,0,1370.0
731893,0,0,1430.0
733893,0,0,1498.0
732893,0,0,1419.0
733684,1,1,620.0
730670,1,1,198.0
730798,0,1,788.0
730797,0,1,698.0
730637,1,1,429.0
730636,1,1,522.0
730647,1,1,240.0
730650,1,1,177.0
730646,1,1,294.0
730656,1,1,420.0
730648,1,1,263.0
730635,1,1,520.0
730652,1,1,277.0
730654,1,1,334.0
730167,1,1,632.0
730112,0,2,942.0
730326,1,1,435.0
730328,1,1,491.0
730346,1,1,363.0
730325,1,1,404.0
730323,1,1,334.0
730320,1,1,387.0
730419,0,1,1060.0
730405,0,1,1215.0
730404,0,1,1181.0
730420,0,1,1112.0
730402,0,1,1082.0
730804,0,0,1661.0
730827,0,0,1415.0
730808,0,0,1600.0
730837,0,0,1293.0
730847,0,0,1326.0
730838,0,0,1404.0
730817,0,0,1419.0
730850,0,1,1218.0
730820,0,0,1451.0
730848,0,1,1312.0
730868,0,1,1118.0
730830,0,0,1183.0
730866,0,1,1229.0
730869,0,1,1022.0
730832,0,0,1234.0
730865,0,1,1169.0
730867,0,1,1174.0
760459,1,1,655.0
762424,1,1,546.0
761424,1,1,515.0
760438,1,1,525.0
761675,0,1,693.0
763675,0,1,889.0
762675,0,1,825.0
761672,0,1,1047.0
762462,0,1,949.0
764462,0,1,1037.0
761676,1,1,436.0
761677,1,1,380.0
761479,0,1,1353.0
762469,0,1,1107.0
761469,0,1,1181.0
762478,0,1,1478.0
763478,0,1,1407.0
761478,0,1,1478.0
763431,0,1,787.0
761429,0,1,765.0
762348,1,1,426.0
764424,0,1,681.0
762429,0,1,769.0
762347,1,1,635.0
761430,0,1,746.0
763424,0,1,625.0
761347,1,1,703.0
760345,1,1,601.0
761348,1,1,486.0
760778,0,0,1337.0
760774,0,2,1046.0
760773,0,1,1166.0
763673,0,1,779.0
763506,0,0,1683.0
761508,0,0,1563.0
761671,0,1,910.0
762506,0,0,1615.0
762672,0,1,982.0
760862,0,0,1352.0
760861,0,0,1304.0
761673,0,1,865.0
764675,0,1,878.0
763672,0,1,984.0
761507,0,0,1498.0
760712,2,2,485.0
760705,2,2,293.0
760702,2,2,204.0
760734,2,2,485.0
760703,2,2,289.0
760710,2,2,437.0
760704,2,2,324.0
760701,2,2,226.0
760706,2,2,372.0
760709,2,2,406.0
760711,2,2,537.0
760740,2,2,463.0
760741,1,2,568.0
760739,2,2,509.0
760707,2,2,374.0
760283,0,0,1877.0
760286,0,0,1924.0
760399,1,1,565.0
760394,0,1,846.0
760284,0,0,1924.0
760393,0,1,801.0
760287,0,0,1780.0
763462,0,1,997.0
760282,0,0,1853.0
760172,0,2,827.0
760171,0,2,933.0
761316,0,1,1474.0
762316,0,1,1379.0
760321,0,1,755.0
760304,0,1,953.0
760320,0,1,801.0
760303,0,1,918.0
760615,0,0,1621.0
760114,2,2,583.0
760781,0,0,1268.0
760111,2,2,325.0
760116,2,2,561.0
760354,1,1,245.0
760782,0,0,1241.0
760139,2,2,468.0
760256,0,0,1446.0
760803,0,0,1696.0
760243,0,0,1371.0
760849,0,0,1900.0
760402,1,1,457.0
760617,0,0,1670.0
760107,2,2,293.0
760118,1,2,664.0
760140,2,2,313.0
760363,1,1,692.0
760237,0,0,1354.0
760136,2,2,409.0
760165,0,2,723.0
760110,2,2,302.0
760353,1,1,277.0
760362,1,1,660.0
760138,2,2,353.0
760806,0,0,1830.0
760141,2,2,232.0
762813,0,0,1803.0
761813,0,0,1719.0
760274,0,0,1702.0
762342,0,1,901.0
760242,0,0,1286.0
760142,2,2,328.0
760622,0,0,1745.0
760108,2,2,183.0
760783,0,0,1331.0
760117,1,2,654.0
760808,0,0,1860.0
760802,0,0,1643.0
760409,1,1,489.0
760137,2,2,251.0
760621,0,0,1705.0
760801,0,0,1700.0
760119,1,2,569.0
760365,1,1,745.0
760448,1,1,334.0
760112,2,2,383.0
760103,2,2,84.0
760853,0,0,1678.0
760147,2,2,469.0
760123,0,2,721.0
760131,2,2,504.0
760124,2,2,661.0
760150,0,2,632.0
760146,2,2,501.0
760134,2,2,407.0
760145,2,2,409.0
760151,0,2,676.0
760152,0,2,750.0
760130,2,2,553.0
760133,2,2,363.0
760127,2,2,536.0
760121,2,2,510.0
760128,2,2,588.0
760126,2,2,464.0
760132,2,2,471.0
760122,1,2,636.0
760148,2,2,579.0
760157,0,2,781.0
760153,0,2,725.0
760160,0,2,683.0
760125,2,2,561.0
760158,0,2,853.0
760210,0,1,1193.0
760228,0,0,1349.0
760208,0,1,1097.0
760203,0,2,977.0
760224,0,2,1078.0
760235,0,0,1504.0
760206,0,2,995.0
760222,0,2,1182.0
760214,0,2,1035.0
760202,0,2,1022.0
760205,0,2,925.0
760217,0,2,1129.0
760223,0,2,1145.0
760225,0,2,1143.0
760219,0,2,1137.0
760216,0,2,1116.0
760218,0,2,1142.0
760230,0,2,1273.0
760227,0,2,1241.0
760220,0,2,1071.0
760215,0,2,977.0
760201,0,1,1086.0
760269,0,0,1789.0
760268,0,0,1735.0
760264,0,0,1478.0
760270,0,0,1824.0
761335,0,1,1340.0
762335,0,1,1265.0
764334,0,1,1166.0
762333,0,1,1158.0
761334,0,1,1324.0
762336,0,1,995.0
760456,0,1,634.0
760455,0,1,670.0
760454,0,1,749.0
761468,0,1,896.0
761511,0,0,1725.0
761504,0,1,950.0
761505,0,1,861.0
763511,0,0,1928.0
761501,0,0,1259.0
762512,0,0,1882.0
761512,0,0,1842.0
763513,0,0,1470.0
761513,0,1,1104.0
762505,0,1,831.0
760629,0,0,1498.0
760632,0,1,1316.0
761640,0,1,1027.0
760645,0,1,1081.0
760604,0,0,1543.0
760630,0,0,1467.0
760627,0,0,1584.0
760628,0,0,1591.0
760641,0,1,1109.0
760722,0,2,865.0
760728,0,2,814.0
760714,2,2,585.0
760716,0,2,675.0
760725,1,2,658.0
760719,1,2,731.0
760729,0,2,757.0
760753,0,2,948.0
760745,0,2,676.0
760746,0,2,710.0
760748,0,2,818.0
760731,2,2,472.0
760735,2,2,499.0
760763,0,2,1081.0
760736,2,2,588.0
760744,0,2,758.0
760833,0,0,2174.0
760829,0,0,2222.0
760825,0,0,2262.0
760830,0,0,2247.0
760852,0,0,1714.0
764431,0,1,858.0
762431,0,1,847.0
764432,0,1,857.0
761431,0,1,905.0
762432,0,1,993.0
761432,0,1,962.0
762430,0,1,851.0
760350,1,1,180.0
760458,0,1,726.0
760442,1,1,217.0
760415,1,1,232.0
762428,1,1,580.0
760439,1,1,546.0
760425,1,1,617.0
761428,1,1,496.0
760443,1,1,159.0
760445,1,1,234.0
763426,1,1,428.0
764348,1,1,565.0
760446,1,1,257.0
760423,1,1,574.0
760427,0,1,672.0
761426,1,1,359.0
760349,1,1,203.0
760440,1,1,507.0
760346,1,1,636.0
763348,1,1,492.0
762426,1,1,416.0
760343,1,1,721.0
760776,0,0,1309.0
760785,0,0,1524.0
760771,0,2,1066.0
760770,0,2,977.0
760766,0,2,1054.0
760772,0,2,1096.0
762509,0,0,1735.0
761674,0,1,537.0
762508,0,0,1706.0
760652,0,1,869.0
761506,0,0,1535.0
762674,1,1,490.0
760655,0,1,891.0
760660,0,1,842.0
760858,0,0,1408.0
762673,0,1,811.0
760653,0,1,899.0
760863,0,0,1470.0
762671,0,1,831.0
761509,0,0,1789.0
760864,0,0,1378.0
760662,0,1,1028.0
760665,0,1,1056.0
760663,0,1,1127.0
760658,0,1,933.0
760732,2,2,365.0
760733,2,2,453.0
760407,1,1,620.0
761462,0,1,999.0
760390,0,1,862.0
760433,0,1,781.0
760389,0,1,896.0
760408,1,1,616.0
760404,1,1,615.0
760288,0,0,1744.0
760403,1,1,670.0
760437,1,1,658.0
760435,1,1,705.0
760289,0,0,1891.0
760397,1,1,613.0
760173,0,2,938.0
760174,0,2,1054.0
760175,0,2,1110.0
763318,0,1,1487.0
761318,0,0,1437.0
762317,0,0,1607.0
760247,0,0,1599.0
763316,0,1,1442.0
760250,0,0,1682.0
760245,0,0,1535.0
761317,0,0,1502.0
760249,0,0,1646.0
760246,0,0,1597.0
762318,0,1,1420.0
763315,0,1,1394.0
763317,0,1,1553.0
761315,0,1,1287.0
760302,0,1,853.0
760305,0,1,1044.0
760932,0,1,1499.0
760931,0,1,1462.0
760928,0,1,1385.0
760410,1,1,386.0
760807,0,0,1876.0
760255,0,0,1461.0
760449,1,1,327.0
760331,0,1,1058.0
760329,0,1,991.0
760314,0,1,1187.0
760395,0,1,703.0
760312,0,1,1169.0
760311,0,1,1131.0
761342,0,1,881.0
760309,0,1,1181.0
760327,0,1,933.0
760254,0,0,1538.0
760244,0,0,1422.0
760812,0,0,1864.0
760805,0,0,1778.0
763342,0,1,969.0
760452,1,1,398.0
760800,0,0,1598.0
760113,2,2,503.0
760411,1,1,462.0
760451,1,1,420.0
760388,0,1,761.0
760332,0,1,1085.0
760804,0,0,1733.0
760775,0,1,1210.0
761115,2,2,442.0
760386,1,1,636.0
760366,1,1,642.0
760357,1,1,284.0
760794,0,0,1524.0
760115,2,2,523.0
760787,0,0,1382.0
760257,0,0,1520.0
760855,0,0,1620.0
760412,1,1,378.0
760367,0,1,780.0
760398,1,1,491.0
761795,0,0,1643.0
760167,0,2,911.0
760310,0,1,1249.0
763677,1,1,542.0
760799,0,0,1593.0
760166,0,2,800.0
763115,2,2,472.0
760809,0,0,1950.0
760241,0,0,1182.0
760144,2,2,380.0
760155,0,2,789.0
760129,2,2,624.0
760296,0,2,1160.0
760233,0,0,1440.0
760234,0,0,1448.0
760204,0,2,857.0
760211,0,0,1227.0
760276,0,0,1612.0
760279,0,0,1633.0
760260,0,0,1598.0
760275,0,0,1696.0
760293,0,0,1480.0
760291,0,0,1387.0
760259,0,0,1596.0
760273,0,0,1817.0
760278,0,0,1651.0
760265,0,0,1705.0
760272,0,0,1819.0
760280,0,0,1690.0
760266,0,0,1738.0
760262,0,0,1573.0
760271,0,0,1897.0
763334,0,1,1223.0
761336,0,1,997.0
763335,0,1,1175.0
761333,0,1,1225.0
762334,0,1,1296.0
760453,0,1,835.0
760457,0,1,808.0
762479,0,1,1212.0
763479,0,1,1197.0
764504,0,1,839.0
764502,0,1,1085.0
763505,0,1,742.0
762511,0,0,1848.0
763502,0,1,1030.0
762513,0,0,1475.0
764513,0,0,1372.0
763504,0,1,877.0
763512,0,0,1966.0
764505,0,1,791.0
760602,0,1,1318.0
760634,0,1,1292.0
760635,0,1,1284.0
760612,0,0,1619.0
760609,0,0,1454.0
760646,0,1,1123.0
760647,0,1,1210.0
760631,0,0,1407.0
760642,0,1,1201.0
760640,0,1,1017.0
760639,0,1,1119.0
760638,0,1,1149.0
760636,0,1,1179.0
760626,0,0,1707.0
760610,0,0,1504.0
760727,0,2,745.0
760726,0,2,706.0
760718,1,2,740.0
760717,0,2,772.0
760730,0,2,637.0
760720,1,2,786.0
760713,2,2,569.0
760721,0,2,808.0
760756,0,2,848.0
760752,0,2,864.0
760751,0,2,917.0
760764,0,2,1030.0
760737,1,2,608.0
760754,0,2,896.0
760750,0,2,899.0
760760,0,2,822.0
760762,0,2,1004.0
760757,0,2,963.0
760738,2,2,564.0
760765,0,2,1026.0
760749,0,2,840.0
760759,0,2,849.0
760879,0,0,1968.0
760873,0,0,1863.0
760868,0,0,1810.0
760839,0,0,2063.0
760875,0,0,1933.0
760832,0,0,2083.0
760870,0,0,1822.0
760835,0,0,2163.0
760817,0,0,2317.0
760850,0,0,1768.0
760851,0,0,1803.0
760816,0,0,2382.0
760821,0,0,2192.0
760867,0,0,1759.0
763432,0,1,908.0
760416,1,1,232.0
764426,1,1,420.0
760788,0,0,1567.0
760651,0,1,964.0
760860,0,1,1224.0
760859,0,1,1311.0
760657,0,1,969.0
760654,0,1,762.0
760401,1,1,492.0
760170,0,2,1026.0
762315,0,1,1278.0
760306,0,1,1017.0
760323,0,1,674.0
760927,0,1,1378.0
760935,0,1,1399.0
762676,1,1,435.0
760796,0,0,1670.0
760330,0,1,1101.0
760238,0,0,1315.0
760109,2,2,243.0
762677,1,1,369.0
760854,0,0,1636.0
763676,1,1,758.0
760786,0,0,1351.0
760120,2,2,472.0
760798,0,0,1689.0
760616,0,0,1697.0
760308,0,1,1048.0
760624,0,0,1743.0
760793,0,0,1421.0
760154,0,2,764.0
760161,1,2,690.0
760159,0,2,801.0
760297,0,2,1203.0
760299,0,2,1261.0
760232,0,0,1366.0
760212,0,2,1125.0
760213,0,2,1079.0
760229,0,0,1328.0
760263,0,0,1581.0
763336,0,1,1075.0
762502,0,1,1028.0
762501,0,1,1205.0
762504,0,1,951.0
760603,0,0,1430.0
760644,0,1,1204.0
760758,0,2,973.0
760871,0,0,1895.0
760820,0,0,2242.0
760874,0,0,1921.0
760872,0,0,1920.0
760880,0,0,1970.0
760841,0,0,1987.0
760838,0,0,1998.0
760844,0,0,1902.0
760344,1,1,705.0
761350,1,1,194.0
760791,0,0,1606.0
760661,0,1,721.0
760664,0,1,973.0
760391,0,1,978.0
760406,0,1,740.0
760405,0,1,741.0
760324,0,1,778.0
760352,1,1,311.0
760360,1,1,509.0
760364,1,1,738.0
760328,0,1,995.0
760355,1,1,178.0
760359,1,1,475.0
760326,0,1,927.0
760356,1,1,176.0
760361,1,1,556.0
760277,0,0,1571.0
760614,0,0,1528.0
760643,0,1,1242.0
761633,0,1,1221.0
760606,0,0,1387.0
760611,0,0,1528.0
760723,0,2,855.0
760724,1,2,813.0
760836,0,0,2116.0
760824,0,0,2303.0
760826,0,0,2288.0
760877,0,0,2086.0
760828,0,0,2160.0
760834,0,0,2131.0
760633,0,1,1209.0
560564,1,3,712.0
560606,1,2,679.0
560543,1,2,471.0
560428,2,5,250.0
560205,2,5,444.0
560627,1,2,233.0
560401,1,3,241.0
560714,1,6,539.0
460040,2,3,538.0
461059,1,4,55.0
460056,0,2,1177.0
460157,0,1,1103.0
410667,0,1,1876.0
460067,0,2,954.0
464094,1,1,500.0
460029,0,2,896.0
570152,0,2,1023.0
570145,0,3,906.0
570109,0,1,1423.0
570122,0,2,1912.0
570225,0,2,1520.0
570266,0,2,1287.0
570232,0,1,1236.0
570255,0,3,895.0
570253,0,3,805.0
570247,0,3,890.0
650251,0,0,2278.0
650227,0,0,1780.0
650367,0,0,1286.0
650105,0,1,1279.0
650628,0,1,1243.0
650288,0,0,2159.0
160113,1,7,56.0
151039,1,6,435.0
150051,1,5,622.0
150035,1,3,213.0
152124,1,7,250.0
670442,0,1,1038.0
670515,0,1,884.0
670655,1,1,456.0
670607,0,1,751.0
211671,1,4,464.0
680104,0,0,2259.0
680673,0,1,830.0
680410,0,0,2260.0
680769,0,1,898.0
680572,1,1,475.0
682485,0,0,3316.0
681689,0,1,1088.0
680470,0,0,2732.0
680221,0,0,2003.0
680512,0,1,1087.0
680753,0,1,736.0
120344,1,2,747.0
120329,2,4,401.0
120334,2,2,404.0
400020,1,1,536.0
370031,2,3,386.0
370041,3,4,162.0
530679,1,1,1885.0
530305,0,0,1832.0
530830,0,1,1257.0
530971,1,1,809.0
530928,1,1,413.0
530833,0,1,1102.0
600229,1,2,226.0
600348,1,2,181.0
600312,1,2,236.0
600116,0,2,683.0
600201,0,1,1268.0
640494,0,2,975.0
640942,0,1,1112.0
640542,1,2,497.0
641661,0,0,1273.0
640459,1,1,1435.0
640402,0,1,859.0
640427,0,2,1048.0
640202,1,2,530.0
640937,0,1,968.0
640842,0,1,621.0
640719,1,1,520.0
330045,1,2,638.0
320046,0,4,788.0
330046,1,2,696.0
510115,0,1,1080.0
510196,0,0,1867.0
510221,0,0,1882.0
510457,0,1,1386.0
510543,1,1,820.0
821601,0,1,1008.0
822301,0,1,698.0
821161,0,0,2870.0
822618,0,0,1338.0
270031,2,5,569.0
140130,0,3,837.0
130022,0,1,943.0
750324,0,1,986.0
750326,0,1,891.0
541324,0,1,813.0
791441,1,1,287.0
544123,0,0,1497.0
542315,1,1,672.0
541302,0,1,887.0
542322,0,2,1071.0
550214,0,1,1466.0
550512,0,1,1305.0
550136,0,0,1587.0
550308,0,1,1311.0
550329,0,0,1766.0
551236,0,0,1520.0
520215,0,0,1849.0
520826,0,1,1122.0
520236,0,1,1170.0
520908,1,2,584.0
520297,0,0,1554.0
520712,0,2,981.0
522498,0,0,2698.0
521860,1,1,412.0
520113,0,1,2362.0
523492,0,0,1907.0
520303,0,0,1879.0
520385,0,0,2275.0
521254,0,2,1294.0
310085,3,6,462.0
350120,0,1,1460.0
310242,0,5,761.0
730177,1,1,409.0
730704,0,1,614.0
730009,1,2,336.0
730873,0,0,1998.0
730122,0,2,761.0
730118,0,2,878.0
730818,0,0,1494.0
760605,0,0,1349.0
760207,0,2,1061.0
760742,1,2,622.0
760248,0,0,1655.0
760240,0,0,1253.0
760637,0,1,1149.0
760221,0,2,1193.0
760865,0,0,1660.0
760156,0,2,700.0
560347,1,6,627.0
560646,1,3,544.0
470143,1,1,371.0
460006,1,4,440.0
460025,0,2,825.0
570139,0,2,1546.0
570114,0,0,1420.0
570119,0,2,1536.0
650252,0,0,2279.0
650104,0,1,1280.0
650214,0,0,1924.0
160129,1,5,542.0
090039,1,3,213.0
100049,3,3,402.0
100066,3,3,267.0
150082,4,5,167.0
670131,1,1,454.0
670208,1,1,2484.0
670466,0,0,1376.0
670526,0,1,650.0
670222,1,1,2275.0
670211,0,1,673.0
670524,0,1,732.0
670153,0,1,1083.0
670545,0,1,945.0
590010,2,2,538.0
180010,2,3,582.0
680570,1,1,506.0
680119,0,0,2542.0
684686,0,1,1110.0
680003,0,0,2283.0
680414,0,0,3578.0
680766,0,1,873.0
680113,0,0,2737.0
680557,1,1,321.0
121441,1,4,237.0
370051,4,4,157.0
400414,2,3,428.0
400842,2,4,518.0
400846,2,4,636.0
530618,0,1,1013.0
530650,1,1,596.0
530542,0,1,1168.0
530239,1,2,247.0
538698,0,2,827.0
602285,0,0,1321.0
600323,1,1,564.0
640812,0,1,804.0
640429,0,1,987.0
640716,1,1,464.0
641676,0,2,1141.0
641660,0,0,1231.0
640849,0,1,926.0
644272,0,0,1541.0
640539,1,2,354.0
641987,0,1,2808.0
643988,0,1,829.0
610182,1,1,222.0
640827,0,1,732.0
640702,1,1,271.0
610369,1,1,472.0
320112,1,3,738.0
321102,0,5,927.0
190017,2,3,159.0
200815,2,3,620.0
440071,1,3,533.0
510743,0,0,2165.0
510215,0,0,1965.0
510191,0,0,3196.0
510706,0,0,1936.0
510562,0,1,2750.0
510203,0,0,1943.0
510713,0,0,1948.0
510422,1,1,942.0
823632,0,0,1439.0
821632,0,0,1510.0
822601,0,1,1050.0
821305,1,1,583.0
821103,0,0,1485.0
820187,0,0,1620.0
140110,1,5,441.0
270014,2,3,312.0
750473,0,1,1057.0
544318,1,1,689.0
544207,0,1,831.0
541292,0,0,1893.0
544324,0,1,824.0
542261,0,1,981.0
542310,0,2,956.0
550521,0,0,1448.0
550554,0,1,1546.0
550552,0,0,1839.0
520850,1,1,613.0
521101,1,2,359.0
520212,0,0,1860.0
520249,0,2,1229.0
520915,0,2,837.0
520810,0,2,1153.0
520361,0,0,3084.0
520358,0,0,2510.0
520870,0,1,888.0
520878,0,0,1260.0
520707,0,1,874.0
310086,2,5,614.0
312081,3,6,387.0
310245,1,5,671.0
310048,5,6,531.0
730212,0,1,657.0
730437,0,1,1216.0
730741,0,1,1080.0
730215,0,1,902.0
730138,0,2,3039.0
732685,0,1,895.0
730658,1,1,2848.0
760101,2,2,122.0
760797,0,0,1874.0
760784,0,0,1550.0
760755,0,2,768.0
760325,0,1,1795.0
760358,1,1,385.0
760666,0,1,1129.0
560233,2,3,463.0
560446,1,4,299.0
560223,2,3,173.0
560338,1,4,153.0
560722,1,4,215.0
560114,1,4,558.0
560605,1,2,735.0
560426,2,5,426.0
560615,2,2,559.0
470129,1,1,379.0
460071,1,2,642.0
460211,2,4,273.0
460416,2,5,448.0
461053,1,3,1172.0
470132,1,1,1966.0
410649,0,1,1062.0
460072,0,2,772.0
465010,1,4,428.0
570133,0,2,1430.0
571150,0,2,848.0
570170,0,2,1270.0
570173,0,1,1304.0
650134,0,1,795.0
650372,0,0,1261.0
650407,0,0,1456.0
650137,0,1,923.0
650220,0,0,2005.0
650250,0,0,2829.0
650193,0,1,1165.0
650642,0,0,1649.0
160033,2,6,175.0
163020,2,6,159.0
090037,1,3,70.0
100073,3,3,361.0
160143,0,2,633.0
100084,3,4,547.0
160007,1,5,612.0
670223,1,1,348.0
670226,1,1,387.0
670114,1,1,373.0
670213,0,1,634.0
590008,2,2,478.0
180262,1,2,550.0
680124,0,0,2392.0
680239,0,0,2911.0
680401,0,0,2493.0
680671,0,1,961.0
680422,0,0,2092.0
680515,0,1,3209.0
680554,1,1,392.0
120301,0,1,1539.0
400416,2,3,462.0
400343,0,1,1159.0
380122,1,4,533.0
400351,0,1,1050.0
530210,1,2,897.0
530502,0,1,1576.0
530637,0,1,2084.0
530556,1,2,1224.0
530515,0,1,2171.0
530334,0,0,2174.0
530580,0,2,868.0
530460,0,0,1376.0
530952,0,1,671.0
530245,0,2,726.0
530951,0,1,634.0
530612,0,1,974.0
530561,1,2,894.0
600246,1,1,1125.0
601286,0,0,1175.0
640462,1,1,1435.0
640766,0,1,1183.0
640952,0,1,837.0
640262,0,1,844.0
610152,0,1,974.0
640756,0,1,1216.0
640532,1,2,410.0
610161,0,1,697.0
320054,0,5,812.0
320001,1,4,672.0
320023,0,3,868.0
210042,1,3,1365.0
381112,1,2,647.0
510233,0,0,4050.0
510195,0,0,1831.0
510511,0,1,1180.0
510567,0,1,694.0
510505,0,1,904.0
510157,0,0,2155.0
510424,0,1,1025.0
510534,1,1,653.0
823201,0,0,1440.0
824303,1,1,1501.0
820186,0,0,1651.0
824173,0,0,2041.0
140096,1,5,357.0
140152,2,6,132.0
142058,0,3,989.0
751350,1,1,427.0
541123,0,0,1555.0
544201,0,1,575.0
541272,1,1,413.0
541327,1,1,260.0
542201,0,1,730.0
543318,1,1,614.0
540256,0,0,1434.0
543262,0,1,985.0
550144,0,2,1607.0
520468,0,0,2349.0
520452,0,0,1984.0
520132,0,0,1633.0
520881,0,1,1063.0
520360,0,0,2769.0
520701,0,1,691.0
520457,0,0,1944.0
520382,0,0,2222.0
520503,0,1,834.0
523230,0,0,1377.0
360004,0,0,1192.0
310208,1,2,614.0
730841,0,0,1367.0
730170,1,1,601.0
730142,1,2,953.0
760715,0,2,781.0
760866,0,0,1832.0
760209,0,1,1139.0
760792,0,0,1455.0
760387,0,1,812.0
760827,0,0,2191.0
560434,1,5,444.0
560562,1,3,746.0
560254,0,4,840.0
560619,2,2,507.0
461063,1,4,191.0
460505,1,5,579.0
460027,0,2,985.0
570502,0,0,1633.0
570203,0,0,1614.0
570278,0,2,1385.0
570163,0,1,1277.0
650424,0,1,1141.0
650179,0,1,815.0
650185,0,2,1202.0
650298,0,0,1384.0
650191,0,1,1323.0
161042,2,5,151.0
150049,1,5,548.0
150117,1,6,413.0
150009,1,3,778.0
150053,0,4,694.0
670523,0,1,653.0
670425,0,2,1235.0
182269,1,3,208.0
680765,0,1,922.0
680237,0,0,2501.0
680203,0,0,2208.0
120105,0,1,1226.0
120348,1,2,422.0
120112,0,1,1307.0
400321,0,1,1066.0
402003,2,4,329.0
530220,1,2,3081.0
530422,0,1,1597.0
530651,1,1,533.0
600317,1,2,245.0
640191,1,2,250.0
640451,1,2,1271.0
640844,0,1,756.0
640647,1,1,174.0
640975,1,1,604.0
641652,0,1,594.0
640631,1,1,557.0
640690,0,1,1228.0
640523,2,2,636.0
640918,0,0,1405.0
610363,1,1,435.0
641681,0,2,1176.0
641665,0,1,2444.0
320013,1,4,586.0
510755,0,0,2241.0
510724,0,0,2168.0
510428,0,1,1221.0
510740,0,0,2102.0
510267,0,0,3839.0
510711,0,0,1927.0
510541,1,1,773.0
823603,0,1,871.0
822160,0,0,2319.0
822635,0,0,1529.0
821613,0,1,1387.0
821176,0,0,2221.0
140086,2,6,511.0
140094,1,6,291.0
270041,2,5,106.0
270007,1,3,179.0
270013,2,3,282.0
750321,0,1,814.0
753351,1,1,613.0
792410,1,1,1977.0
540229,0,0,1399.0
540251,0,0,1556.0
541298,0,0,1668.0
550110,0,2,1828.0
550139,0,0,1499.0
550403,0,1,2354.0
550534,0,1,2262.0
550212,0,1,1486.0
550516,0,0,1543.0
520207,0,0,1372.0
520832,0,1,861.0
520487,0,0,2552.0
521450,0,0,1825.0
526230,0,0,1615.0
520505,0,1,843.0
521880,0,1,1993.0
520356,0,0,2566.0
520736,0,2,1226.0
521858,1,1,1590.0
525497,0,0,2766.0
520151,0,0,1797.0
310247,1,5,579.0
730213,0,1,789.0
730329,1,1,479.0
730332,1,1,535.0
730102,1,2,617.0
730849,0,1,2141.0
730748,0,1,1176.0
731625,0,1,931.0
730528,0,0,1526.0
730128,1,2,1176.0
730139,0,2,863.0
760876,0,0,1976.0
760620,0,0,1806.0
760708,2,2,505.0
760625,0,0,1694.0
760231,0,2,1360.0
760392,0,1,902.0
560587,2,5,516.0
560521,1,3,413.0
460168,0,1,849.0
460061,0,1,1261.0
